#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,206,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:51Z,3000113.0234375,time_active,cpu,cpu0,tahoecity.prod
,,206,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:01Z,3000113.9453125,time_active,cpu,cpu0,tahoecity.prod
,,206,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:11Z,3000114.7265625,time_active,cpu,cpu0,tahoecity.prod
,,206,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:21Z,3000115.703125,time_active,cpu,cpu0,tahoecity.prod
,,206,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:31Z,3000116.5234375,time_active,cpu,cpu0,tahoecity.prod
,,206,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:41Z,3000117.5546875,time_active,cpu,cpu0,tahoecity.prod
,,206,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:51Z,3000118.390625,time_active,cpu,cpu0,tahoecity.prod
,,206,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:01Z,3000119.359375,time_active,cpu,cpu0,tahoecity.prod
,,206,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:11Z,3000120.1953125,time_active,cpu,cpu0,tahoecity.prod
,,206,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:21Z,3000121.140625,time_active,cpu,cpu0,tahoecity.prod
,,206,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:31Z,3000121.953125,time_active,cpu,cpu0,tahoecity.prod
,,206,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:41Z,3000122.953125,time_active,cpu,cpu0,tahoecity.prod
,,206,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:51Z,3000123.7734375,time_active,cpu,cpu0,tahoecity.prod
,,206,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:01Z,3000124.71875,time_active,cpu,cpu0,tahoecity.prod
,,206,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:11Z,3000125.5390625,time_active,cpu,cpu0,tahoecity.prod
,,206,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:21Z,3000126.453125,time_active,cpu,cpu0,tahoecity.prod
,,206,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:31Z,3000127.2890625,time_active,cpu,cpu0,tahoecity.prod
,,206,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:41Z,3000128.2890625,time_active,cpu,cpu0,tahoecity.prod
,,206,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:51Z,3000129.0625,time_active,cpu,cpu0,tahoecity.prod
,,206,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:01Z,3000129.9609375,time_active,cpu,cpu0,tahoecity.prod
,,206,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:11Z,3000130.828125,time_active,cpu,cpu0,tahoecity.prod
,,206,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:21Z,3000131.78125,time_active,cpu,cpu0,tahoecity.prod
,,206,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:31Z,3000132.625,time_active,cpu,cpu0,tahoecity.prod
,,206,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:41Z,3000133.5859375,time_active,cpu,cpu0,tahoecity.prod

#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,207,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:01Z,0,time_softirq,cpu,cpu2,tahoecity.prod
,,207,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:11Z,0,time_softirq,cpu,cpu2,tahoecity.prod
,,207,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:21Z,0,time_softirq,cpu,cpu2,tahoecity.prod
,,207,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:31Z,0,time_softirq,cpu,cpu2,tahoecity.prod
,,207,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:41Z,0,time_softirq,cpu,cpu2,tahoecity.prod
,,207,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:51Z,0,time_softirq,cpu,cpu2,tahoecity.prod
,,207,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:01Z,0,time_softirq,cpu,cpu2,tahoecity.prod
,,207,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:11Z,0,time_softirq,cpu,cpu2,tahoecity.prod
,,207,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:21Z,0,time_softirq,cpu,cpu2,tahoecity.prod
,,207,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:31Z,0,time_softirq,cpu,cpu2,tahoecity.prod
,,207,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:41Z,0,time_softirq,cpu,cpu2,tahoecity.prod
,,207,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:51Z,0,time_softirq,cpu,cpu2,tahoecity.prod
,,207,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:01Z,0,time_softirq,cpu,cpu2,tahoecity.prod
,,207,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:11Z,0,time_softirq,cpu,cpu2,tahoecity.prod
,,207,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:21Z,0,time_softirq,cpu,cpu2,tahoecity.prod
,,207,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:31Z,0,time_softirq,cpu,cpu2,tahoecity.prod
,,207,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:41Z,0,time_softirq,cpu,cpu2,tahoecity.prod
,,207,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:51Z,0,time_softirq,cpu,cpu2,tahoecity.prod
,,207,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:01Z,0,time_softirq,cpu,cpu2,tahoecity.prod
,,207,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:11Z,0,time_softirq,cpu,cpu2,tahoecity.prod
,,207,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:21Z,0,time_softirq,cpu,cpu2,tahoecity.prod
,,207,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:31Z,0,time_softirq,cpu,cpu2,tahoecity.prod
,,207,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:41Z,0,time_softirq,cpu,cpu2,tahoecity.prod
,,207,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:51Z,0,time_softirq,cpu,cpu2,tahoecity.prod
,,207,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:01Z,0,time_softirq,cpu,cpu2,tahoecity.prod
,,207,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:11Z,0,time_softirq,cpu,cpu2,tahoecity.prod
,,207,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:21Z,0,time_softirq,cpu,cpu2,tahoecity.prod
,,207,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:31Z,0,time_softirq,cpu,cpu2,tahoecity.prod
,,207,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:41Z,0,time_softirq,cpu,cpu2,tahoecity.prod

#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,208,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:17:57Z,16.6,usage_active,cpu,cpu1,rsavage.prod
,,208,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:07Z,20.2,usage_active,cpu,cpu1,rsavage.prod
,,208,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:16Z,24.624624624624623,usage_active,cpu,cpu1,rsavage.prod
,,208,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:27Z,19.06187624750499,usage_active,cpu,cpu1,rsavage.prod
,,208,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:37Z,15.615615615615615,usage_active,cpu,cpu1,rsavage.prod
,,208,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:46Z,17.5,usage_active,cpu,cpu1,rsavage.prod
,,208,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:56Z,16.7,usage_active,cpu,cpu1,rsavage.prod
,,208,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:06Z,21.72172172172172,usage_active,cpu,cpu1,rsavage.prod
,,208,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:16Z,14.185814185814186,usage_active,cpu,cpu1,rsavage.prod
,,208,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:27Z,16.5,usage_active,cpu,cpu1,rsavage.prod
,,208,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:36Z,14,usage_active,cpu,cpu1,rsavage.prod
,,208,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:47Z,14.085914085914085,usage_active,cpu,cpu1,rsavage.prod
,,208,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:57Z,20.32032032032032,usage_active,cpu,cpu1,rsavage.prod
,,208,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:06Z,18.8,usage_active,cpu,cpu1,rsavage.prod
,,208,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:16Z,20.12012012012012,usage_active,cpu,cpu1,rsavage.prod
,,208,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:27Z,14.985014985014985,usage_active,cpu,cpu1,rsavage.prod
,,208,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:37Z,15.8,usage_active,cpu,cpu1,rsavage.prod
,,208,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:46Z,18.91891891891892,usage_active,cpu,cpu1,rsavage.prod
,,208,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:57Z,17.982017982017982,usage_active,cpu,cpu1,rsavage.prod
,,208,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:07Z,20.47952047952048,usage_active,cpu,cpu1,rsavage.prod
,,208,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:17Z,19.839679358717436,usage_active,cpu,cpu1,rsavage.prod
,,208,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:27Z,19.48051948051948,usage_active,cpu,cpu1,rsavage.prod
,,208,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:37Z,18.81881881881882,usage_active,cpu,cpu1,rsavage.prod
,,208,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:47Z,19.08091908091908,usage_active,cpu,cpu1,rsavage.prod
,,208,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:57Z,17.7,usage_active,cpu,cpu1,rsavage.prod
,,208,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:07Z,19.7,usage_active,cpu,cpu1,rsavage.prod
,,208,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:17Z,16.1,usage_active,cpu,cpu1,rsavage.prod
,,208,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:27Z,14.6,usage_active,cpu,cpu1,rsavage.prod
,,208,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:37Z,21.82182182182182,usage_active,cpu,cpu1,rsavage.prod

#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,209,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:01Z,0,time_guest,cpu,cpu3,tahoecity.prod
,,209,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:11Z,0,time_guest,cpu,cpu3,tahoecity.prod
,,209,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:21Z,0,time_guest,cpu,cpu3,tahoecity.prod
,,209,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:31Z,0,time_guest,cpu,cpu3,tahoecity.prod
,,209,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:41Z,0,time_guest,cpu,cpu3,tahoecity.prod
,,209,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:51Z,0,time_guest,cpu,cpu3,tahoecity.prod
,,209,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:01Z,0,time_guest,cpu,cpu3,tahoecity.prod
,,209,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:11Z,0,time_guest,cpu,cpu3,tahoecity.prod
,,209,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:21Z,0,time_guest,cpu,cpu3,tahoecity.prod
,,209,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:31Z,0,time_guest,cpu,cpu3,tahoecity.prod
,,209,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:41Z,0,time_guest,cpu,cpu3,tahoecity.prod
,,209,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:51Z,0,time_guest,cpu,cpu3,tahoecity.prod
,,209,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:01Z,0,time_guest,cpu,cpu3,tahoecity.prod
,,209,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:11Z,0,time_guest,cpu,cpu3,tahoecity.prod
,,209,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:21Z,0,time_guest,cpu,cpu3,tahoecity.prod
,,209,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:31Z,0,time_guest,cpu,cpu3,tahoecity.prod
,,209,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:41Z,0,time_guest,cpu,cpu3,tahoecity.prod
,,209,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:51Z,0,time_guest,cpu,cpu3,tahoecity.prod
,,209,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:01Z,0,time_guest,cpu,cpu3,tahoecity.prod
,,209,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:11Z,0,time_guest,cpu,cpu3,tahoecity.prod
,,209,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:21Z,0,time_guest,cpu,cpu3,tahoecity.prod
,,209,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:31Z,0,time_guest,cpu,cpu3,tahoecity.prod
,,209,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:41Z,0,time_guest,cpu,cpu3,tahoecity.prod
,,209,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:51Z,0,time_guest,cpu,cpu3,tahoecity.prod
,,209,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:01Z,0,time_guest,cpu,cpu3,tahoecity.prod
,,209,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:11Z,0,time_guest,cpu,cpu3,tahoecity.prod
,,209,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:21Z,0,time_guest,cpu,cpu3,tahoecity.prod
,,209,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:31Z,0,time_guest,cpu,cpu3,tahoecity.prod
,,209,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:41Z,0,time_guest,cpu,cpu3,tahoecity.prod

#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,210,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:00Z,0,usage_softirq,cpu,cpu-total,bigsur.prod
,,210,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:10Z,0,usage_softirq,cpu,cpu-total,bigsur.prod
,,210,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:20Z,0,usage_softirq,cpu,cpu-total,bigsur.prod
,,210,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:30Z,0,usage_softirq,cpu,cpu-total,bigsur.prod
,,210,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:40Z,0,usage_softirq,cpu,cpu-total,bigsur.prod
,,210,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:50Z,0,usage_softirq,cpu,cpu-total,bigsur.prod
,,210,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:00Z,0,usage_softirq,cpu,cpu-total,bigsur.prod
,,210,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:10Z,0,usage_softirq,cpu,cpu-total,bigsur.prod
,,210,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:20Z,0,usage_softirq,cpu,cpu-total,bigsur.prod
,,210,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:30Z,0,usage_softirq,cpu,cpu-total,bigsur.prod
,,210,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:40Z,0,usage_softirq,cpu,cpu-total,bigsur.prod
,,210,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:50Z,0,usage_softirq,cpu,cpu-total,bigsur.prod
,,210,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:00Z,0,usage_softirq,cpu,cpu-total,bigsur.prod
,,210,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:10Z,0,usage_softirq,cpu,cpu-total,bigsur.prod
,,210,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:20Z,0,usage_softirq,cpu,cpu-total,bigsur.prod
,,210,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:30Z,0,usage_softirq,cpu,cpu-total,bigsur.prod
,,210,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:40Z,0,usage_softirq,cpu,cpu-total,bigsur.prod
,,210,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:50Z,0,usage_softirq,cpu,cpu-total,bigsur.prod
,,210,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:00Z,0,usage_softirq,cpu,cpu-total,bigsur.prod
,,210,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:10Z,0,usage_softirq,cpu,cpu-total,bigsur.prod
,,210,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:20Z,0,usage_softirq,cpu,cpu-total,bigsur.prod
,,210,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:30Z,0,usage_softirq,cpu,cpu-total,bigsur.prod
,,210,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:40Z,0,usage_softirq,cpu,cpu-total,bigsur.prod
,,210,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:50Z,0,usage_softirq,cpu,cpu-total,bigsur.prod
,,210,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:00Z,0,usage_softirq,cpu,cpu-total,bigsur.prod
,,210,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:10Z,0,usage_softirq,cpu,cpu-total,bigsur.prod
,,210,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:20Z,0,usage_softirq,cpu,cpu-total,bigsur.prod
,,210,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:30Z,0,usage_softirq,cpu,cpu-total,bigsur.prod
,,210,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:40Z,0,usage_softirq,cpu,cpu-total,bigsur.prod

#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,211,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:17:57Z,0,usage_softirq,cpu,cpu-total,rsavage.prod
,,211,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:07Z,0,usage_softirq,cpu,cpu-total,rsavage.prod
,,211,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:16Z,0,usage_softirq,cpu,cpu-total,rsavage.prod
,,211,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:27Z,0,usage_softirq,cpu,cpu-total,rsavage.prod
,,211,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:37Z,0,usage_softirq,cpu,cpu-total,rsavage.prod
,,211,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:46Z,0,usage_softirq,cpu,cpu-total,rsavage.prod
,,211,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:56Z,0,usage_softirq,cpu,cpu-total,rsavage.prod
,,211,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:06Z,0,usage_softirq,cpu,cpu-total,rsavage.prod
,,211,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:16Z,0,usage_softirq,cpu,cpu-total,rsavage.prod
,,211,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:27Z,0,usage_softirq,cpu,cpu-total,rsavage.prod
,,211,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:36Z,0,usage_softirq,cpu,cpu-total,rsavage.prod
,,211,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:47Z,0,usage_softirq,cpu,cpu-total,rsavage.prod
,,211,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:57Z,0,usage_softirq,cpu,cpu-total,rsavage.prod
,,211,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:06Z,0,usage_softirq,cpu,cpu-total,rsavage.prod
,,211,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:16Z,0,usage_softirq,cpu,cpu-total,rsavage.prod
,,211,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:27Z,0,usage_softirq,cpu,cpu-total,rsavage.prod
,,211,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:37Z,0,usage_softirq,cpu,cpu-total,rsavage.prod
